cabinet_uid,municipality_id,source_cabinet_key,cabinet_name,latitude,longitude,fixture_rows,lamp_count,rated_power_w,controller_type,controller_link_status,address,source_file
GN-CAB-02c50f067c,gangneung,KNC|YB|108,KNC|YB|108,37.762854,128.9156514,17,19,3450.0,GMC-200S,linked,강원특별자치도 강릉시 입암동 593,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-67370d4686,gangneung,KNC|YB|228,KNC|YB|228,37.7435315,128.9165672,14,14,3500.0,GMC-200N,linked,강원특별자치도 강릉시 청량동 557-5,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-17ea9add7f,gangneung,KNC|YB|5,KNC|YB|5,37.7403031,128.9262678,45,45,11250.0,GMC-200S,linked,강원특별자치도 강릉시 청량동 147-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-0c8b1c8e25,gangneung,KNC|YB|446,KNC|YB|446,37.7439609,128.9366163,27,27,6750.0,GMC-200N,linked,강원특별자치도 강릉시 월호평동 356-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-2ed6ad8c3d,gangneung,KNC|YB|169,KNC|YB|169,37.738593,128.9179818,27,27,6750.0,GMC-200S,linked,강원특별자치도 강릉시 유산동 160-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-edea0b1a44,gangneung,KNC|YB|417,KNC|YB|417,37.7641375,128.9141758,2,2,1000.0,GMC-200S,linked,강원특별자치도 강릉시 입암동 49,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-3902ef1192,gangneung,KNC|YB|464,KNC|YB|464,37.7402981,128.9264054,2,2,200.0,OI1223102,linked,강원특별자치도 강릉시 청량동 168-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-1cc35f0f23,gangneung,KNC|YB|318,KNC|YB|318,37.736366,128.9131037,8,8,2000.0,GMC-200N,linked,강원특별자치도 강릉시 유산동 360-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-c423426cdc,gangneung,KNC|YB|166,KNC|YB|166,37.7354434,128.9124115,18,20,5000.0,GMC-200S,linked,강원특별자치도 강릉시 유산동 309-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-5bb9a3e77f,gangneung,KNC|YB|167,KNC|YB|167,37.7337053,128.9128405,26,27,6750.0,GMC-200S,linked,강원특별자치도 강릉시 박월동 5-19,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-83e5fdcd06,gangneung,KNC|YB|80,KNC|YB|80,37.7692189,128.9515463,4,4,0,GMC-200S,linked,강원특별자치도 강릉시 견소동 11-3,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-2742b3b2b1,gangneung,KNC|YB|6,KNC|YB|6,37.7247062,128.8443392,23,23,5750.0,GMC-200S,linked,강원특별자치도 강릉시 구정면 제비리 912,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-707ce0d2ee,gangneung,KNC|YB|172,KNC|YB|172,37.775171,128.9301752,45,45,6750.0,GMC-200S,linked,강원특별자치도 강릉시 송정동 172-10,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-c3b4651fa2,gangneung,KNC|YB|235,KNC|YB|235,37.7273347,128.8519974,18,19,4750.0,GMC-200N,linked,강원특별자치도 강릉시 구정면 제비리 732,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-3d478099cd,gangneung,KNC|YB|309,KNC|YB|309,37.7761985,128.938474,11,11,2750.0,GMC-200S,linked,강원특별자치도 강릉시 송정동,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-38793c5f56,gangneung,KNC|YB|163,KNC|YB|163,37.7388899,128.8786318,12,16,3600.0,GMC-200S,linked,강원특별자치도 강릉시 내곡동 314-20,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-b793f1f89a,gangneung,KNC|YB|250,KNC|YB|250,37.739397,128.8697739,12,12,1800.0,GMC-200N,linked,강원특별자치도 강릉시 회산동 36-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-1bec9040c0,gangneung,KNC|YB|230,KNC|YB|230,37.7360053,128.8803079,19,19,4750.0,GMC-200N,linked,강원특별자치도 강릉시 내곡동 628,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-59a1735319,gangneung,KNC|YB|229,KNC|YB|229,37.7353245,128.8803965,19,19,4750.0,GMC-200N,linked,강원특별자치도 강릉시 내곡동 산50-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-21adcdf7eb,gangneung,KNC|YB|173,KNC|YB|173,37.7434964,128.8822495,12,12,3000.0,GMC-200S,linked,강원특별자치도 강릉시 내곡동 607-4,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-2f4123ef98,gangneung,KNC|YB|184,KNC|YB|184,37.744855,128.8791874,27,46,11500.0,GMC-200S,linked,강원특별자치도 강릉시 회산동 581-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-72abb2f01f,gangneung,KNC|YB|175,KNC|YB|175,37.7436777,128.8753209,18,20,3000.0,GMC-200S,linked,강원특별자치도 강릉시 회산동 581-3,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-52ad76bfe6,gangneung,KNC|YB|394,KNC|YB|394,37.913898,128.8102896,6,6,420.0,GMC-200S,linked,강원특별자치도 강릉시 주문진읍 향호리 산58-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-e369ac9698,gangneung,KNC|YB|86,KNC|YB|86,37.7457079,128.8651982,35,41,6150.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 780-8,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-ff055e3fef,gangneung,KNC|YB|85,KNC|YB|85,37.7464583,128.8707757,16,16,2400.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 477-5,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-205504b0f5,gangneung,KNC|YB|87,KNC|YB|87,37.7474718,128.8778027,41,41,6150.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 산78-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-c8a036a063,gangneung,KNC|YB|89,KNC|YB|89,37.7481027,128.8837906,10,10,1500.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 96-111,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-3cff071224,gangneung,KNC|YB|3,KNC|YB|3,37.752146,128.878618,35,35,5250.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 264,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-5c2c5339ca,gangneung,KNC|YB|14,KNC|YB|14,37.755108,128.8810935,17,26,6500.0,GMC-200S,linked,강원특별자치도 강릉시 교동 1744-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-1467e65ad2,gangneung,KNC|YB|249,KNC|YB|249,37.754302,128.8840091,14,14,2100.0,GMC-200N,linked,강원특별자치도 강릉시 홍제동 219-38,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-f013857c0d,gangneung,KNC|YB|132,KNC|YB|132,37.7565785,128.8753266,17,30,5160.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 579-4,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-94806d8c43,gangneung,KNC|YB|193,KNC|YB|193,37.7604339,128.8703743,20,21,5250.0,GMC-200S,linked,강원특별자치도 강릉시 유천동 788,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-be04d3723d,gangneung,KNC|YB|197,KNC|YB|197,37.7620135,128.8705952,26,26,6500.0,GMC-200S,linked,강원특별자치도 강릉시 유천동 790-1,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-e2951519b6,gangneung,KNC|YB|240,KNC|YB|240,37.7463769,128.8707346,4,4,14200.0,GMC-200N,linked,강원특별자치도 강릉시 홍제동 476-2,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-20276f6f1e,gangneung,KNC|YB|192,KNC|YB|192,37.7638726,128.870495,26,26,6500.0,GMC-200S,linked,강원특별자치도 강릉시 유천동 754,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-38f3961aa2,gangneung,KNC|YB|194,KNC|YB|194,37.7582115,128.8688392,25,27,6750.0,GMC-200S,linked,강원특별자치도 강릉시 유천동 789,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-1af0a68fc1,gangneung,KNC|YB|198,KNC|YB|198,37.7576928,128.8688307,28,28,7000.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 1052,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-3121b8ea1a,gangneung,KNC|YB|196,KNC|YB|196,37.756638,128.8707306,13,13,1950.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 1041,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-f3cdef9363,gangneung,KNC|YB|195,KNC|YB|195,37.7547045,128.8693548,29,29,4350.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 1043,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-211e1788ec,gangneung,KNC|YB|152,KNC|YB|152,37.7574982,128.8738302,22,22,3300.0,GMC-200S,linked,강원특별자치도 강릉시 홍제동 579-4,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-4154520cfe,gangneung,KNC|YB|127,KNC|YB|127,37.76249,128.8737899,35,46,11500.0,GMC-200S,linked,강원특별자치도 강릉시 교동 1912,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-d0beefe353,gangneung,KNC|YB|133,KNC|YB|133,37.7620044,128.8773082,30,30,7500.0,GMC-200S,linked,강원특별자치도 강릉시 교동 1916,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-03f80203d1,gangneung,KNC|YB|134,KNC|YB|134,37.7641395,128.8779967,35,58,6400.0,GMC-200S,linked,강원특별자치도 강릉시 교동 1766,강원특별자치도 강릉시_분전함_20230820.csv
GN-CAB-a17755c199,gangneung,KNC|YB|135,KNC|YB|135,37.7647278,128.8784555,16,32,3200.0,GMC-200S,linked,강원특별자치도 강릉시 교동 1862-1,강원특별자치도 강릉시_분전함_20230820.csv
