fixture_uid,municipality_id,cabinet_uid,source_fixture_id,source_sub_id,source_cabinet_key,administrative_dong,road_name,address,latitude,longitude,lamp_type,lamp_count,lamp_watt,rated_power_w,purpose,pole_type,pole_shape,controller_type,branch_no,source_file,source_row
GN-FIX-f2e3cebc4a,gangneung,GN-CAB-42a278511b,KNC|GA|9138,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1752,37.76616066666666,128.88357453333333,CDM,1,,250.0,,주철가로등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4052
GN-FIX-4dacf92e25,gangneung,GN-CAB-42a278511b,KNC|GA|9139,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1752,37.766204699999996,128.8830238,CDM,1,,250.0,,주철가로등주,I,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4053
GN-FIX-cf7b1edc17,gangneung,GN-CAB-42a278511b,KNC|GA|9140,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7659963,128.8824422,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4054
GN-FIX-2c70ec967f,gangneung,GN-CAB-42a278511b,KNC|GA|9141,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7656273,128.8823434,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4055
GN-FIX-74d0fa0429,gangneung,GN-CAB-42a278511b,KNC|GA|9142,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7652897,128.8822338,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4056
GN-FIX-6a72c10d7d,gangneung,GN-CAB-42a278511b,KNC|GA|9143,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.764947899999996,128.8821015,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4057
GN-FIX-9a7bd76e94,gangneung,GN-CAB-42a278511b,KNC|GA|9144,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.764599399999994,128.8819661,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4058
GN-FIX-f9b8f52803,gangneung,GN-CAB-42a278511b,KNC|GA|9145,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7642756,128.8818085,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4059
GN-FIX-ab679e78de,gangneung,GN-CAB-42a278511b,KNC|GA|9146,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.7683561,128.8861264,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4060
GN-FIX-21e3fb4ddd,gangneung,GN-CAB-42a278511b,KNC|GA|9147,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.767937499999995,128.8860727,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4061
GN-FIX-99363b3aa4,gangneung,GN-CAB-42a278511b,KNC|GA|9148,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1755,37.767494299999996,128.8859817,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4062
GN-FIX-13248b7349,gangneung,GN-CAB-42a278511b,KNC|GA|9149,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.7670885,128.8857835,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4063
GN-FIX-e8e799c520,gangneung,GN-CAB-42a278511b,KNC|GA|9150,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.766720899999996,128.8855831,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4064
GN-FIX-956a356b98,gangneung,GN-CAB-42a278511b,KNC|GA|9151,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.7664049,128.8854093,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4065
GN-FIX-60f3d6fe29,gangneung,GN-CAB-42a278511b,KNC|GA|9152,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.7660251,128.8851293,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4066
GN-FIX-8aad362e2b,gangneung,GN-CAB-42a278511b,KNC|GA|9153,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.765898699999994,128.8847181,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4067
GN-FIX-6df9ab3b6c,gangneung,GN-CAB-42a278511b,KNC|GA|9154,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.76594223333333,128.88414556666666,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4068
GN-FIX-989089a224,gangneung,GN-CAB-42a278511b,KNC|GA|9155,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.76598576666666,128.88357303333333,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4069
GN-FIX-4c1e480379,gangneung,GN-CAB-42a278511b,KNC|GA|9156,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1792,37.7660293,128.8830005,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4070
GN-FIX-3a6fe85860,gangneung,GN-CAB-42a278511b,KNC|GA|9157,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7657847,128.8827179,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4071
GN-FIX-4b14f5c828,gangneung,GN-CAB-42a278511b,KNC|GA|9158,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.765431,128.8826177,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4072
GN-FIX-8f6e7ee1a5,gangneung,GN-CAB-42a278511b,KNC|GA|9159,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.765090699999995,128.8825063,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4073
GN-FIX-d45183b8ab,gangneung,GN-CAB-42a278511b,KNC|GA|9160,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.764744099999994,128.8823636,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4074
GN-FIX-b79e6e4087,gangneung,GN-CAB-42a278511b,KNC|GA|9161,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7644065,128.8822154,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4075
GN-FIX-7e511b7cbd,gangneung,GN-CAB-42a278511b,KNC|GA|9162,,KNC|YB|140,,,강원특별자치도 강릉시 교동 1918,37.7640732,128.8820616,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4076
GN-FIX-0614c885d9,gangneung,GN-CAB-874202197d,KNC|GA|9163,,KNC|YB|81,,,강원특별자치도 강릉시 저동 93-2,37.7953074,128.8969127,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4077
GN-FIX-d8cc5d634c,gangneung,GN-CAB-874202197d,KNC|GA|9164,,KNC|YB|81,,,강원특별자치도 강릉시 저동 128-2,37.795503999999994,128.8967618,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4078
GN-FIX-a0591f8a87,gangneung,GN-CAB-874202197d,KNC|GA|9165,,KNC|YB|81,,,강원특별자치도 강릉시 저동 127-2,37.795420699999994,128.8965728,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4079
GN-FIX-137916cf8e,gangneung,GN-CAB-874202197d,KNC|GA|9166,,KNC|YB|81,,,강원특별자치도 강릉시 저동 93-2,37.795293799999996,128.896437,LED,1,,70.0,,주철가로등주,H,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4080
GN-FIX-e8aec1034d,gangneung,GN-CAB-874202197d,KNC|GA|9167,,KNC|YB|81,,,강원특별자치도 강릉시 강원도 강릉시 경포동,37.7949561,128.896229,LED,1,,70.0,,주철가로등주,H,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4081
GN-FIX-3835c78f78,gangneung,GN-CAB-996d40faae,KNC|GA|9168,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7714219,128.8812428,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4082
GN-FIX-009ca9b72a,gangneung,GN-CAB-996d40faae,KNC|GA|9169,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1793-11,37.77127419999999,128.8815409,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4083
GN-FIX-377dfcf32c,gangneung,GN-CAB-996d40faae,KNC|GA|9170,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7708795,128.8819593,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4084
GN-FIX-ce96eae3b8,gangneung,GN-CAB-996d40faae,KNC|GA|9171,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7705497,128.88222280000002,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4085
GN-FIX-356a7bb2a4,gangneung,GN-CAB-996d40faae,KNC|GA|9172,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.770219899999994,128.8824863,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4086
GN-FIX-b9e4bdbc77,gangneung,GN-CAB-996d40faae,KNC|GA|9173,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.769863799999996,128.8827125,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4087
GN-FIX-6d09b77611,gangneung,GN-CAB-996d40faae,KNC|GA|9174,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7693808,128.8827602,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4088
GN-FIX-59096cf206,gangneung,GN-CAB-996d40faae,KNC|GA|9175,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7690093,128.8827391,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4089
GN-FIX-9fdda5db04,gangneung,GN-CAB-996d40faae,KNC|GA|9176,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.7685478,128.8827022,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4090
GN-FIX-a67b90a1cc,gangneung,GN-CAB-996d40faae,KNC|GA|9177,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.76821822857143,128.88267214285716,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4091
GN-FIX-1aaf7bfd07,gangneung,GN-CAB-996d40faae,KNC|GA|9178,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.767888657142855,128.8826420857143,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4092
GN-FIX-ab8b59a29d,gangneung,GN-CAB-996d40faae,KNC|GA|9179,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.76755908571428,128.88261202857146,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4093
GN-FIX-310e8b8d8d,gangneung,GN-CAB-996d40faae,KNC|GA|9180,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.76722951428571,128.8825819714286,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4094
GN-FIX-b7e43b1946,gangneung,GN-CAB-996d40faae,KNC|GA|9181,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.76689994285714,128.88255191428576,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4095
GN-FIX-3c684e3b0d,gangneung,GN-CAB-996d40faae,KNC|GA|9182,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.766570371428564,128.8825218571429,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4096
GN-FIX-a19f97b4c8,gangneung,GN-CAB-996d40faae,KNC|GA|9183,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1918,37.7662408,128.8824918,CDM + CDM,2,,400.0,,주철가로등주,G,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4097
GN-FIX-6471a9928f,gangneung,GN-CAB-996d40faae,KNC|GA|9184,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.771535199999995,128.8819545,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4098
GN-FIX-6c2882c2a2,gangneung,GN-CAB-996d40faae,KNC|GA|9185,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7711798,128.8821011,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4099
GN-FIX-1cb0674533,gangneung,GN-CAB-996d40faae,KNC|GA|9186,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7708659,128.8823508,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4100
GN-FIX-bf70fa2b58,gangneung,GN-CAB-996d40faae,KNC|GA|9187,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1746,37.7705359,128.8826256,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4101
GN-FIX-be0c53965b,gangneung,GN-CAB-996d40faae,KNC|GA|9188,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7702271,128.8828612,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4102
GN-FIX-07fd96f038,gangneung,GN-CAB-996d40faae,KNC|GA|9189,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1746,37.769941499999995,128.8830206,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4103
GN-FIX-f5bfbc4d49,gangneung,GN-CAB-996d40faae,KNC|GA|9190,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1933,37.7696499,128.8830804,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4104
GN-FIX-968080f114,gangneung,GN-CAB-996d40faae,KNC|GA|9191,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1746,37.769294699999996,128.8830835,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4105
GN-FIX-78c7b2c3b6,gangneung,GN-CAB-996d40faae,KNC|GA|9192,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1746,37.768994199999995,128.8830624,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,4/4,강원특별자치도 강릉시_가로등_20230818.csv,4106
GN-FIX-d8b4837f7b,gangneung,GN-CAB-996d40faae,KNC|GA|9193,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.7685215,128.8830252,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4107
GN-FIX-4c14173c0e,gangneung,GN-CAB-996d40faae,KNC|GA|9194,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.768193499999995,128.882998,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4108
GN-FIX-e43fb0d1a3,gangneung,GN-CAB-996d40faae,KNC|GA|9195,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.76786549999999,128.88297079999998,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4109
GN-FIX-a08fc80960,gangneung,GN-CAB-996d40faae,KNC|GA|9196,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.76753749999999,128.88294359999998,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4110
GN-FIX-5000477666,gangneung,GN-CAB-996d40faae,KNC|GA|9197,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.767209499999986,128.88291639999997,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4111
GN-FIX-d364a63881,gangneung,GN-CAB-996d40faae,KNC|GA|9198,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.76688149999998,128.88288919999997,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4112
GN-FIX-df0347edfd,gangneung,GN-CAB-996d40faae,KNC|GA|9199,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.76655349999998,128.88286199999996,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4113
GN-FIX-6d3de142c6,gangneung,GN-CAB-996d40faae,KNC|GA|9200,,KNC|YB|138,,,강원특별자치도 강릉시 교동 1749,37.7662749,128.882867,CDM + CDM,2,,400.0,,주철가로등주,E,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4114
GN-FIX-fdf538c819,gangneung,GN-CAB-874202197d,KNC|GA|9201,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-1,37.79488559999999,128.8964719,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4115
GN-FIX-1c9624f3f6,gangneung,GN-CAB-874202197d,KNC|GA|9202,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-1,37.7949078,128.8966186,LED + LED,2,,200.0,,주철가로등주,D,GMC-200S,16/16,강원특별자치도 강릉시_가로등_20230818.csv,4116
GN-FIX-73e46b7b66,gangneung,GN-CAB-874202197d,KNC|GA|9203,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-1,37.7947086,128.8966944,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4117
GN-FIX-a1099ca16d,gangneung,GN-CAB-874202197d,KNC|GA|9204,,KNC|YB|81,,,강원특별자치도 강릉시 저동 93-2,37.794588,128.8966821,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4118
GN-FIX-3a7615fb0a,gangneung,GN-CAB-874202197d,KNC|GA|9205,,KNC|YB|81,,,강원특별자치도 강릉시 저동 93-2,37.794342699999994,128.8966548,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4119
GN-FIX-be0308def9,gangneung,GN-CAB-874202197d,KNC|GA|9206,,KNC|YB|81,,,강원특별자치도 강릉시 저동 93-2,37.7944555,128.8966655,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,4120
GN-FIX-ed00a033a9,gangneung,GN-CAB-874202197d,KNC|GA|9207,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-2,37.7945734,128.8965073,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,4121
GN-FIX-e48f6e3eee,gangneung,GN-CAB-f933394a68,KNC|GA|9208,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1797,37.769357899999996,128.8793299,CDM,1,,250.0,,주철가로등주,I,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4122
GN-FIX-c4adf3a38e,gangneung,GN-CAB-f933394a68,KNC|GA|9209,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1797,37.769328699999996,128.8798779,CDM,1,,250.0,,주철가로등주,I,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,4123
GN-FIX-252c7ab1fa,gangneung,GN-CAB-f933394a68,KNC|GA|9210,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1797,37.7692536,128.8804476,CDM,1,,250.0,,주철가로등주,I,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4124
GN-FIX-546f20fb0a,gangneung,GN-CAB-f933394a68,KNC|GA|9211,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1796-7,37.769024099999996,128.8816683,CDM,1,,250.0,,주철가로등주,I,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4125
GN-FIX-8f642fe28c,gangneung,GN-CAB-f933394a68,KNC|GA|9212,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1796-7,37.768985449999995,128.88213235,CDM,1,,250.0,,주철가로등주,I,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,4126
GN-FIX-8feb3a22ad,gangneung,GN-CAB-f933394a68,KNC|GA|9213,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1796-7,37.768946799999995,128.8825964,CDM,1,,250.0,,주철가로등주,I,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4127
GN-FIX-778f1af469,gangneung,GN-CAB-f933394a68,KNC|GA|9214,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1747,37.7688882,128.8832609,CDM,1,,250.0,,주철가로등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4128
GN-FIX-376654936a,gangneung,GN-CAB-f933394a68,KNC|GA|9215,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1747,37.768844019999996,128.8838374,CDM,1,,250.0,,주철가로등주,I,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4129
GN-FIX-5ce847c514,gangneung,GN-CAB-f933394a68,KNC|GA|9216,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1747,37.7688074,128.8843715,CDM,1,,250.0,,주철가로등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4130
GN-FIX-a5cf7ecae7,gangneung,GN-CAB-f933394a68,KNC|GA|9217,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1747,37.76875565999999,128.8849904,CDM,1,,250.0,,주철가로등주,I,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4131
GN-FIX-1d5a2ea832,gangneung,GN-CAB-f933394a68,KNC|GA|9218,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1748,37.7687033,128.8855441,CDM,1,,250.0,,주철가로등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4132
GN-FIX-e3467e7f4c,gangneung,GN-CAB-f933394a68,KNC|GA|9219,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.768643,128.8859557,CDM,1,,250.0,,주철가로등주,I,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4133
GN-FIX-141ce2b208,gangneung,GN-CAB-f933394a68,KNC|GA|9220,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1933,37.769171899999996,128.8796274,CDM,1,,250.0,,주철가로등주,A,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4134
GN-FIX-38ef8073a3,gangneung,GN-CAB-f933394a68,KNC|GA|9221,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1933,37.769132,128.8801461,CDM,1,,250.0,,주철가로등주,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,4135
GN-FIX-440481664b,gangneung,GN-CAB-f933394a68,KNC|GA|9222,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1933,37.768825299999996,128.8819002,CDM,1,,250.0,,주철가로등주,A,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4136
GN-FIX-475320859d,gangneung,GN-CAB-f933394a68,KNC|GA|9223,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1933,37.768792499999996,128.8823878,CDM,1,,250.0,,주철가로등주,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,4137
GN-FIX-d8dbe7c0c6,gangneung,GN-CAB-f933394a68,KNC|GA|9224,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.7687148,128.8832548,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4138
GN-FIX-a3973e6e59,gangneung,GN-CAB-f933394a68,KNC|GA|9225,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.768666575,128.8838599,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4139
GN-FIX-0b7359e973,gangneung,GN-CAB-f933394a68,KNC|GA|9226,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.7686159,128.8845047,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4140
GN-FIX-428231ff7b,gangneung,GN-CAB-f933394a68,KNC|GA|9227,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.768570125,128.8850701,CDM,1,,250.0,,주철가로등주,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,4141
GN-FIX-6044f0296a,gangneung,GN-CAB-f933394a68,KNC|GA|9228,,KNC|YB|139,,,강원특별자치도 강릉시 교동 1792,37.768521899999996,128.8856752,CDM,1,,250.0,,주철가로등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,4142
GN-FIX-78185367e7,gangneung,GN-CAB-874202197d,KNC|GA|9229,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-1,37.794557299999994,128.8962272,LED + LED,2,,140.0,,주철가로등주,D,GMC-200S,3/3,강원특별자치도 강릉시_가로등_20230818.csv,4143
GN-FIX-51da591c64,gangneung,GN-CAB-874202197d,KNC|GA|9230,,KNC|YB|81,,,강원특별자치도 강릉시 저동 95-1,37.794623599999994,128.896007,삼파장,1,,100.0,,볼라드,J,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,4144
