controller_uid,municipality_id,cabinet_uid,company_code,cabinet_code,cabinet_seq,operation_mode,switch_model,modem_type,modem_id,on_offset_min,off_offset_min,voltage_setting,sequential_control,forced_time,latitude,longitude,address,source_file,source_row
GN-CTL-d6b41d8e23,gangneung,GN-CAB-d6b41d8e23,KNI,YB,328,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.7941321,128.9151636,강원특별자치도 강릉시 초당동 146-10,강원특별자치도 강릉시_분전함_20230820.csv,617
GN-CTL-dba35a5c51,gangneung,GN-CAB-dba35a5c51,KNC,YB,328,0,GMC-200N,3,0,-20.0,5.0,220.0,0,90,37.7943438,128.9153806,강원특별자치도 강릉시 강문동 146-35,강원특별자치도 강릉시_분전함_20230820.csv,618
GN-CTL-e7fdfb3407,gangneung,GN-CAB-e7fdfb3407,KNC,YB,329,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7944691,128.9152033,강원특별자치도 강릉시 강문동 288-32,강원특별자치도 강릉시_분전함_20230820.csv,619
GN-CTL-affb14ff2c,gangneung,GN-CAB-affb14ff2c,KNI,YB,329,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7942597,128.9149835,강원특별자치도 강릉시 초당동 300,강원특별자치도 강릉시_분전함_20230820.csv,620
GN-CTL-cf5d1de6cc,gangneung,GN-CAB-cf5d1de6cc,KNC,YB,330,0,GMC-200N,3,0,-20.0,5.0,220.0,5,110,37.7447144,128.8942571,강원특별자치도 강릉시 노암동 627,강원특별자치도 강릉시_분전함_20230820.csv,621
GN-CTL-149b011eb7,gangneung,GN-CAB-149b011eb7,KNI,YB,330,0,GMC-200N,3,0,-15.0,5.0,220.0,5,10,37.7447551,128.8942209,강원특별자치도 강릉시 노암동 627,강원특별자치도 강릉시_분전함_20230820.csv,622
GN-CTL-b338622c4c,gangneung,GN-CAB-b338622c4c,KNI,YB,332,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7858111,128.9134374,강원특별자치도 강릉시 초당동,강원특별자치도 강릉시_분전함_20230820.csv,623
GN-CTL-185bf24129,gangneung,GN-CAB-185bf24129,KNC,YB,332,0,GMC-200N,3,0,-20.0,5.0,220.0,0,80,37.7858111,128.9134374,강원특별자치도 강릉시 초당동,강원특별자치도 강릉시_분전함_20230820.csv,624
GN-CTL-34be4d21c3,gangneung,GN-CAB-34be4d21c3,KNI,YB,334,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7518032,128.8903795,강원특별자치도 강릉시 중앙동 65-14,강원특별자치도 강릉시_분전함_20230820.csv,625
GN-CTL-fffe149f7e,gangneung,GN-CAB-fffe149f7e,KNC,YB,334,0,GMC-200N,3,0,-20.0,5.0,220.0,0,1,37.7518032,128.8903795,강원특별자치도 강릉시 중앙동 65-14,강원특별자치도 강릉시_분전함_20230820.csv,626
GN-CTL-c3c7338e5f,gangneung,GN-CAB-c3c7338e5f,KNC,YB,335,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7785727,128.9322378,강원특별자치도 강릉시 송정동,강원특별자치도 강릉시_분전함_20230820.csv,627
GN-CTL-5e931bf8ea,gangneung,GN-CAB-5e931bf8ea,KNC,YB,336,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7733841,128.9249541,강원특별자치도 강릉시 송정동 809-21,강원특별자치도 강릉시_분전함_20230820.csv,628
GN-CTL-b695dc7570,gangneung,GN-CAB-b695dc7570,KNI,YB,338,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7757308,128.9338367,,강원특별자치도 강릉시_분전함_20230820.csv,629
GN-CTL-8f650360c7,gangneung,GN-CAB-8f650360c7,KNC,YB,338,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7757348,128.9338964,강원특별자치도 강릉시 송정동 945,강원특별자치도 강릉시_분전함_20230820.csv,630
GN-CTL-56f49edd2e,gangneung,GN-CAB-56f49edd2e,KNI,YB,339,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7520429,128.90619,강원특별자치도 강릉시 강남동,강원특별자치도 강릉시_분전함_20230820.csv,631
GN-CTL-cfc02828aa,gangneung,GN-CAB-cfc02828aa,KNC,YB,339,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7520408,128.9061957,강원특별자치도 강릉시 강원도 강릉시 성덕동,강원특별자치도 강릉시_분전함_20230820.csv,632
GN-CTL-7111192432,gangneung,GN-CAB-7111192432,KNI,YB,340,0,GMC-200N,3,0,-15.0,5.0,220.0,0,160,37.7951603,128.917345,강원특별자치도 강릉시 강문동 171-1,강원특별자치도 강릉시_분전함_20230820.csv,633
GN-CTL-2bfb36b527,gangneung,GN-CAB-2bfb36b527,KNC,YB,340,0,NBTC-300,3,0,-20.0,5.0,220.0,0,160,37.7951561,128.9173422,강원특별자치도 강릉시 강문동 171-1,강원특별자치도 강릉시_분전함_20230820.csv,634
GN-CTL-ea5c751468,gangneung,GN-CAB-ea5c751468,KNC,YB,341,0,GMC-200N,3,0,-20.0,5.0,220.0,0,110,37.7594996,128.911652,강원특별자치도 강릉시 입암동 557-5,강원특별자치도 강릉시_분전함_20230820.csv,635
GN-CTL-04320f6fdb,gangneung,GN-CAB-04320f6fdb,KNI,YB,341,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7595243,128.9116382,강원특별자치도 강릉시 입암동 101-2,강원특별자치도 강릉시_분전함_20230820.csv,636
GN-CTL-a830636595,gangneung,GN-CAB-a830636595,KNC,YB,342,0,GMC-200N,3,0,-20.0,5.0,220.0,0,19,37.7500414,128.8814618,강원특별자치도 강릉시 홍제동 348-6,강원특별자치도 강릉시_분전함_20230820.csv,637
GN-CTL-c1454a2b6e,gangneung,GN-CAB-c1454a2b6e,KNI,YB,342,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7500592,128.8814621,강원특별자치도 강릉시 홍제동 348-3,강원특별자치도 강릉시_분전함_20230820.csv,638
GN-CTL-090536d06d,gangneung,GN-CAB-090536d06d,KNC,YB,343,0,GMC-200N,3,0,-20.0,5.0,220.0,0,10,37.7980854,128.911965,강원특별자치도 강릉시 강문동 265-1,강원특별자치도 강릉시_분전함_20230820.csv,639
GN-CTL-a6b73be33a,gangneung,GN-CAB-a6b73be33a,KNI,YB,343,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7980854,128.911965,강원특별자치도 강릉시 강문동 265-1,강원특별자치도 강릉시_분전함_20230820.csv,640
GN-CTL-7580b8c171,gangneung,GN-CAB-7580b8c171,KNC,YB,344,0,GMC-200N,3,0,-20.0,5.0,220.0,0,110,37.751244,128.8856748,강원특별자치도 강릉시 홍제동 135-1,강원특별자치도 강릉시_분전함_20230820.csv,641
GN-CTL-db11db0e42,gangneung,GN-CAB-db11db0e42,KNI,YB,344,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.751244,128.8856748,강원특별자치도 강릉시 홍제동 135-1,강원특별자치도 강릉시_분전함_20230820.csv,642
GN-CTL-62e529efbe,gangneung,GN-CAB-62e529efbe,KNC,YB,345,0,GMC-200N,3,0,-20.0,5.0,220.0,7,160,37.7603468,128.9110412,강원특별자치도 강릉시 입암동 573-1,강원특별자치도 강릉시_분전함_20230820.csv,643
GN-CTL-344583cc45,gangneung,GN-CAB-344583cc45,KNC,YB,348,,RCG-200,0,0,-20.0,5.0,,,,37.8747132,128.826861,강원특별자치도 강릉시 주문진읍 교항리 1184-7,강원특별자치도 강릉시_분전함_20230820.csv,644
GN-CTL-f8e325840b,gangneung,GN-CAB-f8e325840b,KNC,YB,350,,타이머,0,0,-20.0,5.0,,,,37.9102472,128.815802,강원특별자치도 강릉시 주문진읍 향호리 산42-3,강원특별자치도 강릉시_분전함_20230820.csv,645
GN-CTL-8a8fcbdc58,gangneung,GN-CAB-8a8fcbdc58,KNC,YB,351,,BRC-100,0,0,-20.0,5.0,,,,37.91084,128.8157116,강원특별자치도 강릉시 주문진읍 향호리 8-26,강원특별자치도 강릉시_분전함_20230820.csv,646
GN-CTL-fc7ebc4cc2,gangneung,GN-CAB-fc7ebc4cc2,KNC,YB,352,,타이머,0,0,-20.0,5.0,,,,37.9099231,128.8163472,강원특별자치도 강릉시 주문진읍 향호리 9-2,강원특별자치도 강릉시_분전함_20230820.csv,647
GN-CTL-3adec02a4f,gangneung,GN-CAB-3adec02a4f,KNI,YB,354,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.8746193,128.8263629,강원특별자치도 강릉시 주문진읍 교항리 1184-7,강원특별자치도 강릉시_분전함_20230820.csv,648
GN-CTL-87df333083,gangneung,GN-CAB-87df333083,KNC,YB,354,0,GMC-200N,3,0,-20.0,5.0,220.0,0,10,37.8746108,128.8263628,강원특별자치도 강릉시 주문진읍 교항리 1184-7,강원특별자치도 강릉시_분전함_20230820.csv,649
GN-CTL-38154bd517,gangneung,GN-CAB-38154bd517,KNC,YB,356,,BRC-100,1,0,-20.0,5.0,,,,37.8448524,128.8406934,강원특별자치도 강릉시 사천면 판교리 산32-5,강원특별자치도 강릉시_분전함_20230820.csv,650
GN-CTL-5f98918607,gangneung,GN-CAB-5f98918607,KNC,YB,357,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7501223,128.899324,강원특별자치도 강릉시 노암동 826-8,강원특별자치도 강릉시_분전함_20230820.csv,651
GN-CTL-6e7a93a49e,gangneung,GN-CAB-6e7a93a49e,KNI,YB,357,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7501223,128.899324,강원특별자치도 강릉시 노암동 826-8,강원특별자치도 강릉시_분전함_20230820.csv,652
GN-CTL-79ad483b5f,gangneung,GN-CAB-79ad483b5f,KNC,YB,360,0,GMC-200N,3,0,-20.0,5.0,220.0,5,60,37.7428746,128.8962407,강원특별자치도 강릉시 강남동,강원특별자치도 강릉시_분전함_20230820.csv,653
GN-CTL-aae191c53c,gangneung,GN-CAB-aae191c53c,KNI,YB,360,0,GMC-200N,3,0,-15.0,5.0,220.0,5,10,37.7428746,128.8962407,강원특별자치도 강릉시 강남동,강원특별자치도 강릉시_분전함_20230820.csv,654
GN-CTL-ff69f52b66,gangneung,GN-CAB-ff69f52b66,KNI,YB,361,0,GMC-200N,3,0,-15.0,5.0,220.0,5,10,37.7449084,128.8965716,강원특별자치도 강릉시 노암동 661-3,강원특별자치도 강릉시_분전함_20230820.csv,655
GN-CTL-74762039b4,gangneung,GN-CAB-74762039b4,KNC,YB,361,0,GMC-200N,3,0,-20.0,5.0,220.0,5,10,37.7449084,128.8965716,강원특별자치도 강릉시 노암동 661-3,강원특별자치도 강릉시_분전함_20230820.csv,656
GN-CTL-bb8faece6c,gangneung,GN-CAB-bb8faece6c,KNC,YB,362,0,GMC-200N,3,0,-20.0,5.0,220.0,0,6,37.7753487,128.8976199,강원특별자치도 강릉시 교동 산56-2,강원특별자치도 강릉시_분전함_20230820.csv,657
GN-CTL-4b1f8ecf44,gangneung,GN-CAB-4b1f8ecf44,KNI,YB,362,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7754907,128.8975316,강원특별자치도 강릉시 교동 산56,강원특별자치도 강릉시_분전함_20230820.csv,658
GN-CTL-2b9bb75e1f,gangneung,GN-CAB-2b9bb75e1f,KNI,YB,363,0,GMC-200N,3,0,-15.0,5.0,220.0,5,60,37.7798697,128.8904101,강원특별자치도 강릉시 교2동 532-3,강원특별자치도 강릉시_분전함_20230820.csv,659
GN-CTL-cdeb9ddfd8,gangneung,GN-CAB-cdeb9ddfd8,KNC,YB,363,0,GMC-200N,3,0,-20.0,5.0,220.0,5,40,37.7798459,128.8907276,강원특별자치도 강릉시 교동 532-10,강원특별자치도 강릉시_분전함_20230820.csv,660
GN-CTL-dd9e87ac7d,gangneung,GN-CAB-dd9e87ac7d,KNC,YB,365,0,GMC-200N,3,0,-20.0,5.0,220.0,0,110,37.7244083,128.8793342,강원특별자치도 강릉시 구정면 여찬리 869-2,강원특별자치도 강릉시_분전함_20230820.csv,661
GN-CTL-0d27fced9f,gangneung,GN-CAB-0d27fced9f,KNI,YB,366,0,GMC-200S,3,0,-15.0,5.0,220.0,0,60,37.7681757,128.9125958,강원특별자치도 강릉시 포남동 1181-3,강원특별자치도 강릉시_분전함_20230820.csv,662
GN-CTL-dc42063b3b,gangneung,GN-CAB-dc42063b3b,KNC,YB,366,0,GMC-200S,3,0,-20.0,5.0,220.0,0,9,37.7681757,128.9125958,강원특별자치도 강릉시 포남동 1181-3,강원특별자치도 강릉시_분전함_20230820.csv,663
GN-CTL-cc84474ba2,gangneung,GN-CAB-cc84474ba2,KNI,YB,368,0,GMC-200N,3,0,-15.0,5.0,220.0,5,10,37.652293,129.0491259,강원특별자치도 강릉시 옥계면 금진리 124-25,강원특별자치도 강릉시_분전함_20230820.csv,664
GN-CTL-eee8949ef9,gangneung,GN-CAB-eee8949ef9,KNC,YB,368,0,GMC-200N,3,0,-20.0,5.0,220.0,5,60,37.6523069,129.0491177,강원특별자치도 강릉시 옥계면 금진리 124-39,강원특별자치도 강릉시_분전함_20230820.csv,665
GN-CTL-8f980a2466,gangneung,GN-CAB-8f980a2466,KNI,YB,369,0,GMC-200N,3,0,-15.0,5.0,220.0,0,60,37.7781826,128.9348438,강원특별자치도 강릉시 송정동 39-5,강원특별자치도 강릉시_분전함_20230820.csv,666
GN-CTL-248fee6acb,gangneung,GN-CAB-248fee6acb,KNC,YB,369,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.7781826,128.9348438,강원특별자치도 강릉시 송정동 39-5,강원특별자치도 강릉시_분전함_20230820.csv,667
GN-CTL-6abbedc692,gangneung,GN-CAB-6abbedc692,KNI,YB,370,,GRC-100G,0,0,,,,,,37.8940865,128.8332549,강원특별자치도 강릉시 주문진읍 주문리 265-21,강원특별자치도 강릉시_분전함_20230820.csv,668
GN-CTL-0cb74d148f,gangneung,GN-CAB-0cb74d148f,KNC,YB,370,,GRC-100G,0,0,-20.0,-5.0,,,,37.8941988,128.8335043,강원특별자치도 강릉시 주문진읍 주문리 265-27,강원특별자치도 강릉시_분전함_20230820.csv,669
GN-CTL-484a23db8e,gangneung,GN-CAB-484a23db8e,KNC,YB,371,,빛나라,3,0,-20.0,5.0,,,,37.8160292,128.8937525,강원특별자치도 강릉시 안현동 229-2,강원특별자치도 강릉시_분전함_20230820.csv,670
GN-CTL-aaa57ea91f,gangneung,GN-CAB-aaa57ea91f,KNC,YB,373,,빛나라,3,0,-20.0,5.0,,,,37.802618,128.9025502,강원특별자치도 강릉시 경포동 868-8,강원특별자치도 강릉시_분전함_20230820.csv,671
GN-CTL-76cb94221c,gangneung,GN-CAB-76cb94221c,KNC,YB,374,,단방향(빛나라),3,0,-20.0,5.0,,,,37.7856414,128.921337,강원특별자치도 강릉시 강문동 42-14,강원특별자치도 강릉시_분전함_20230820.csv,672
GN-CTL-9ebe41a8ef,gangneung,GN-CAB-9ebe41a8ef,KNC,YB,375,0,GMC-200N,3,0,-20.0,5.0,220.0,5,30,37.8191691,128.8342847,강원특별자치도 강릉시 사천면 노동리 1196,강원특별자치도 강릉시_분전함_20230820.csv,673
GN-CTL-5a13f0ecfa,gangneung,GN-CAB-5a13f0ecfa,KNI,YB,375,0,GMC-200N,3,0,-15.0,5.0,220.0,5,160,37.8191691,128.8342847,강원특별자치도 강릉시 사천면 노동리 1196,강원특별자치도 강릉시_분전함_20230820.csv,674
GN-CTL-2791814dec,gangneung,GN-CAB-2791814dec,KNC,YB,376,0,GMC-200,3,0,-20.0,5.0,220.0,5,30,37.8193701,128.8330178,강원특별자치도 강릉시 사천면 노동리 1192-1,강원특별자치도 강릉시_분전함_20230820.csv,675
GN-CTL-bb747d1683,gangneung,GN-CAB-bb747d1683,KNC,YB,377,,RCG-200,0,0,-20.0,5.0,,,,37.8747208,128.8257645,강원특별자치도 강릉시 주문진읍 교항리 1162,강원특별자치도 강릉시_분전함_20230820.csv,676
GN-CTL-f7c9a21e66,gangneung,GN-CAB-f7c9a21e66,KNC,YB,378,,RCG-200,0,0,-20.0,5.0,,,,37.8754141,128.8254795,강원특별자치도 강릉시 주문진읍 교항리 1180-2,강원특별자치도 강릉시_분전함_20230820.csv,677
GN-CTL-2d4a366989,gangneung,GN-CAB-2d4a366989,KNC,YB,388,,GRC-100,3,0,-20.0,-5.0,,,,37.684434,129.0066326,강원특별자치도 강릉시 강동면,강원특별자치도 강릉시_분전함_20230820.csv,678
GN-CTL-57e78ba9b4,gangneung,GN-CAB-57e78ba9b4,KNI,YB,389,0,GMC-200S,3,0,-15.0,10.0,220.0,5,160,37.7918981,128.8963679,강원특별자치도 강릉시 운정동 13-2,강원특별자치도 강릉시_분전함_20230820.csv,679
GN-CTL-02fc0fb346,gangneung,GN-CAB-02fc0fb346,KNC,YB,389,0,GMC-200S,3,0,-20.0,5.0,220.0,5,1,37.7919596,128.8965736,강원특별자치도 강릉시 운정동 13-1,강원특별자치도 강릉시_분전함_20230820.csv,680
GN-CTL-8d9a1d1771,gangneung,GN-CAB-8d9a1d1771,KNC,YB,390,0,GMC-200N,3,0,-20.0,5.0,220.0,0,70,37.7802238,128.8824089,강원특별자치도 강릉시 죽헌동 25-5,강원특별자치도 강릉시_분전함_20230820.csv,681
GN-CTL-25663d1788,gangneung,GN-CAB-25663d1788,KNI,YB,390,0,GMC-200N,3,0,-15.0,5.0,220.0,0,110,37.7801279,128.8824553,강원특별자치도 강릉시 경포동 25-11,강원특별자치도 강릉시_분전함_20230820.csv,682
GN-CTL-b5a24c0832,gangneung,GN-CAB-b5a24c0832,KNI,YB,391,,GMC-200S,3,0,,,,,,37.9116813,128.8142228,강원특별자치도 강릉시 주문진읍 향호리 1-3,강원특별자치도 강릉시_분전함_20230820.csv,683
GN-CTL-1b8c7f40e2,gangneung,GN-CAB-1b8c7f40e2,KNC,YB,391,,GMC-200S,3,0,-20.0,5.0,,,,37.9116813,128.8142228,강원특별자치도 강릉시 주문진읍 향호리 1-3,강원특별자치도 강릉시_분전함_20230820.csv,684
GN-CTL-6be3f6aaed,gangneung,GN-CAB-6be3f6aaed,KNI,YB,392,,GMC-200S,3,0,,,,,,37.9104964,128.8057488,강원특별자치도 강릉시 주문진읍 향호리 산58-7,강원특별자치도 강릉시_분전함_20230820.csv,685
GN-CTL-853dece5b0,gangneung,GN-CAB-853dece5b0,KNC,YB,392,,GMC-200S,3,0,-20.0,5.0,,,,37.9104725,128.8057343,강원특별자치도 강릉시 주문진읍 향호리 산59-29,강원특별자치도 강릉시_분전함_20230820.csv,686
GN-CTL-93cabdbdb1,gangneung,GN-CAB-93cabdbdb1,KNI,YB,393,,GPS타이머,3,0,,,,,,37.9071517,128.8099653,강원특별자치도 강릉시 주문진읍 향호리 산17,강원특별자치도 강릉시_분전함_20230820.csv,687
GN-CTL-2441bce290,gangneung,GN-CAB-2441bce290,KNC,YB,393,,GPS타이머,3,0,-20.0,5.0,,,,37.9071592,128.8099143,강원특별자치도 강릉시 주문진읍 향호리 72-1,강원특별자치도 강릉시_분전함_20230820.csv,688
GN-CTL-6c408008f1,gangneung,GN-CAB-6c408008f1,KNI,YB,394,,GMC-200S,3,0,,,,,,37.913898,128.8102896,강원특별자치도 강릉시 주문진읍 향호리 산58-1,강원특별자치도 강릉시_분전함_20230820.csv,689
GN-CTL-52ad76bfe6,gangneung,GN-CAB-52ad76bfe6,KNC,YB,394,,GMC-200S,3,0,-20.0,5.0,,,,37.913898,128.8102896,강원특별자치도 강릉시 주문진읍 향호리 산58-1,강원특별자치도 강릉시_분전함_20230820.csv,690
GN-CTL-5da2ff0499,gangneung,GN-CAB-5da2ff0499,KNC,YB,395,,타이머,3,0,-20.0,15.0,,,,37.8602488,128.8515337,강원특별자치도 강릉시 연곡면 동덕리 99-3,강원특별자치도 강릉시_분전함_20230820.csv,691
GN-CTL-33667fe54e,gangneung,GN-CAB-33667fe54e,KNC,YB,400,0,GMC-200N,3,0,-20.0,5.0,220.0,5,40,37.7817425,128.8891422,강원특별자치도 강릉시 교동 524-2,강원특별자치도 강릉시_분전함_20230820.csv,692
GN-CTL-179e8d6e7d,gangneung,GN-CAB-179e8d6e7d,KNI,YB,400,0,GMC-200N,3,0,-15.0,5.0,220.0,5,130,37.7816192,128.8890234,강원특별자치도 강릉시 교2동 524-3,강원특별자치도 강릉시_분전함_20230820.csv,693
GN-CTL-af75fc41cf,gangneung,GN-CAB-af75fc41cf,KNC,YB,401,0,GMC-200N,3,0,-20.0,5.0,220.0,0,50,37.7857379,128.8936481,강원특별자치도 강릉시 경포동 186-1,강원특별자치도 강릉시_분전함_20230820.csv,694
GN-CTL-06ee2ba69b,gangneung,GN-CAB-06ee2ba69b,KNI,YB,401,,GMC-200N,3,0,,,,,,37.7857379,128.8936481,강원특별자치도 강릉시 경포동 186-1,강원특별자치도 강릉시_분전함_20230820.csv,695
GN-CTL-b6c265e029,gangneung,GN-CAB-b6c265e029,KNI,YB,403,0,GMC-200N,3,0,-15.0,5.0,220.0,0,15,37.8737259,128.8316725,강원특별자치도 강릉시 연곡면 영진리 360-60,강원특별자치도 강릉시_분전함_20230820.csv,696
GN-CTL-0f522b9000,gangneung,GN-CAB-0f522b9000,KNC,YB,403,0,GMC-200N,3,0,-20.0,5.0,220.0,0,60,37.8737063,128.8316871,강원특별자치도 강릉시 연곡면 영진리 360-60,강원특별자치도 강릉시_분전함_20230820.csv,697
GN-CTL-92e0401e91,gangneung,GN-CAB-92e0401e91,KNC,YB,404,0,GMC-200N,3,0,-40.0,5.0,220.0,0,15,37.8804367,128.8265133,강원특별자치도 강릉시 주문진읍 교항리 62,강원특별자치도 강릉시_분전함_20230820.csv,698
GN-CTL-28119858a5,gangneung,GN-CAB-28119858a5,KNI,YB,404,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.8804389,128.8264963,강원특별자치도 강릉시 주문진읍,강원특별자치도 강릉시_분전함_20230820.csv,699
GN-CTL-092373ddd4,gangneung,GN-CAB-092373ddd4,KNC,YB,405,0,GMC-200N,3,0,-40.0,5.0,220.0,0,1,37.8794375,128.8267011,강원특별자치도 강릉시 주문진읍 교항리 48-6,강원특별자치도 강릉시_분전함_20230820.csv,700
GN-CTL-8c377f47b3,gangneung,GN-CAB-8c377f47b3,KNI,YB,405,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.8794374,128.8266897,강원특별자치도 강릉시 주문진읍,강원특별자치도 강릉시_분전함_20230820.csv,701
GN-CTL-fc623a927d,gangneung,GN-CAB-fc623a927d,KNC,YB,406,,타이머,3,0,-20.0,5.0,,,,37.8725328,128.8405959,강원특별자치도 강릉시 연곡면 영진리 367-26,강원특별자치도 강릉시_분전함_20230820.csv,702
GN-CTL-3082e97159,gangneung,GN-CAB-3082e97159,KNC,YB,407,0,GMC-200S,3,0,-20.0,5.0,220.0,0,1,37.7854407,128.8936218,강원특별자치도 강릉시 경포동 794-3,강원특별자치도 강릉시_분전함_20230820.csv,703
GN-CTL-ceb6613d3c,gangneung,GN-CAB-ceb6613d3c,KNI,YB,409,0,GMC-200N,3,0,-15.0,10.0,220.0,0,10,37.7742062,128.8754832,강원특별자치도 강릉시 경포동 311-2,강원특별자치도 강릉시_분전함_20230820.csv,704
GN-CTL-6619608fe8,gangneung,GN-CAB-6619608fe8,KNC,YB,409,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7742367,128.8754669,강원특별자치도 강릉시 지변동 311-2,강원특별자치도 강릉시_분전함_20230820.csv,705
GN-CTL-b0dd1de143,gangneung,GN-CAB-b0dd1de143,KNC,YB,410,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7745413,128.875319,강원특별자치도 강릉시 지변동 714-6,강원특별자치도 강릉시_분전함_20230820.csv,706
GN-CTL-a07f23d365,gangneung,GN-CAB-a07f23d365,KNI,YB,410,0,GMC-200N,3,0,-15.0,10.0,220.0,0,10,37.7746671,128.875307,강원특별자치도 강릉시 경포동 311-2,강원특별자치도 강릉시_분전함_20230820.csv,707
GN-CTL-b12445d07a,gangneung,GN-CAB-b12445d07a,KNC,YB,411,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7805885,128.8763415,강원특별자치도 강릉시 죽헌동 188-7,강원특별자치도 강릉시_분전함_20230820.csv,708
GN-CTL-54f3282aa0,gangneung,GN-CAB-54f3282aa0,KNI,YB,411,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.7806507,128.8763994,강원특별자치도 강릉시 경포동 188-7,강원특별자치도 강릉시_분전함_20230820.csv,709
GN-CTL-dc5bdc8a14,gangneung,GN-CAB-dc5bdc8a14,KNI,YB,412,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.7805356,128.8761256,강원특별자치도 강릉시 경포동 188-7,강원특별자치도 강릉시_분전함_20230820.csv,710
GN-CTL-4f5750534f,gangneung,GN-CAB-4f5750534f,KNC,YB,412,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.7805308,128.8761738,강원특별자치도 강릉시 죽헌동 188-7,강원특별자치도 강릉시_분전함_20230820.csv,711
GN-CTL-c3c593f083,gangneung,GN-CAB-c3c593f083,KNI,YB,413,0,GMC-200N,3,0,-15.0,5.0,220.0,0,10,37.7754767,128.9052505,강원특별자치도 강릉시 포남2동 산169-7,강원특별자치도 강릉시_분전함_20230820.csv,712
GN-CTL-c1b15a479e,gangneung,GN-CAB-c1b15a479e,KNC,YB,413,0,GMC-200N,3,0,-20.0,5.0,220.0,0,5,37.77534,128.9054183,강원특별자치도 강릉시 포남동 산169-2,강원특별자치도 강릉시_분전함_20230820.csv,713
GN-CTL-99edd05629,gangneung,GN-CAB-99edd05629,KNC,YB,414,0,GMC-200N,3,0,-20.0,5.0,220.0,5,60,37.7754101,128.89721,강원특별자치도 강릉시 교동 398-6,강원특별자치도 강릉시_분전함_20230820.csv,714
GN-CTL-b878087c52,gangneung,GN-CAB-b878087c52,KNI,YB,414,0,GMC-200N,3,0,-15.0,5.0,220.0,5,60,37.7754121,128.8972128,강원특별자치도 강릉시 교2동 398-6,강원특별자치도 강릉시_분전함_20230820.csv,715
GN-CTL-a9ab3e9995,gangneung,GN-CAB-a9ab3e9995,KNC,YB,415,0,GMC-200N,3,0,-20.0,5.0,220.0,0,1,37.7936565,128.9071281,강원특별자치도 강릉시 초당동 550,강원특별자치도 강릉시_분전함_20230820.csv,716
GN-CTL-edea0b1a44,gangneung,GN-CAB-edea0b1a44,KNC,YB,417,,GMC-200S,3,0,-20.0,5.0,,,,37.7641375,128.9141758,강원특별자치도 강릉시 입암동 49,강원특별자치도 강릉시_분전함_20230820.csv,717
GN-CTL-b80afdb00f,gangneung,GN-CAB-b80afdb00f,KNC,YB,418,0,GMC-200N,3,0,-20.0,5.0,220.0,5,10,37.7468224,128.9121224,강원특별자치도 강릉시 청량동 580-3,강원특별자치도 강릉시_분전함_20230820.csv,718
GN-CTL-b17bd52deb,gangneung,GN-CAB-b17bd52deb,KNI,YB,418,0,GMC-200NK,3,0,-15.0,5.0,220.0,5,60,37.7469527,128.9119489,강원특별자치도 강릉시 성덕동 580-3,강원특별자치도 강릉시_분전함_20230820.csv,719
GN-CTL-d0e5652c16,gangneung,GN-CAB-d0e5652c16,KNI,YB,420,0,GMC-200NK,3,0,-15.0,5.0,220.0,5,60,37.7461663,128.9111109,강원특별자치도 강릉시 강남동 2-3,강원특별자치도 강릉시_분전함_20230820.csv,720
GN-CTL-886a3abb12,gangneung,GN-CAB-886a3abb12,KNC,YB,420,0,GMC-200N,3,0,-20.0,5.0,220.0,5,15,37.7461663,128.9111109,강원특별자치도 강릉시 강남동 2-3,강원특별자치도 강릉시_분전함_20230820.csv,721
